ObsID,ActualDirectory,ScanName,BeamData_Before,BeamData_After,AHDR_Count,FilData,Pulsar_search_status
49_158,49_158_20260222_161521,M94971901_20260222_220019,False,False,16,160,False
49_158,49_158_20260222_161521,M94971901_20260222_224608,False,False,16,160,False
49_158,49_158_20260222_161521,M94971901_20260222_233010,False,False,16,160,False
49_158,49_158_20260222_161521,M94971901_20260223_001350,False,False,16,160,False
49_158,49_158_20260222_161521,M94971901_20260223_005741,False,False,16,160,False
49_158,49_158_20260222_161521,M94971901_20260223_014110,False,False,16,160,False
49_158,49_158_20260208_210838,M81523704_20260208_214141,False,False,16,False,True
49_158,49_158_20260208_210838,M81523704_20260208_222719,False,False,16,False,True
49_158,49_158_20260208_210838,M81523704_20260208_231257,False,False,16,False,True
49_158,49_158_20260206_193505,M94971901_20260206_212423,False,False,16,False,True
49_158,49_158_20260206_193505,M94971901_20260206_221513,False,False,16,False,True
49_158,49_158_20260206_193505,M94971901_20260206_231657,False,False,16,False,True
49_165,49_165_20260201_193340,NO_SCANS,False,False,False,False,False
49_165,49_165_20251208_002136,NO_SCANS,False,False,False,False,False
49_165,49_165_20260108_210946,NO_SCANS,False,False,False,False,False
49_165,49_165_20260201_194631,test,False,False,16,False,True
49_165,49_165_20260201_194631,test.4,False,False,16,False,True
49_165,49_165_20260201_194631,test.5,False,False,16,False,True
49_165,49_165_20260201_194631,test_1,False,False,16,False,True
49_165,49_165_20260201_194631,test_10,False,False,16,False,True
49_165,49_165_20260201_184547,NO_SCANS,False,False,False,False,False
49_175,49_175_20251106_190809,NO_SCANS,False,False,False,False,False
49_175,49_175_20251107_221030,NO_SCANS,False,False,False,False,False
49_175,49_175_20251113_182459,B2043-04_20251113_204852,False,False,16,False,True
49_175,49_175_20251113_182459,F240114A_20251113_183512,False,False,16,False,True
49_175,49_175_20251113_182459,F240114A_20251113_192049,False,False,16,False,True
49_175,49_175_20251113_182459,F240114A_20251113_200618,False,False,16,False,True
49_175,49_175_20251113_170848,NO_SCANS,False,False,False,False,False
49_175,49_175_20251108_170842,NO_SCANS,False,False,False,False,False
DDTC425,DDTC425_20250915_201810,J1837-3350_20250915_214417,False,False,16,False,True
DDTC434,DDTC434_20250925_030434,NO_SCANS,False,False,False,False,False
DDTC434,DDTC434_20250828_031332,NO_SCANS,False,False,False,False,False
DDTC434,DDTC434_20250926_005703,NO_SCANS,False,False,False,False,False
DDTC434,DDTC434_20250923_012623,NO_SCANS,False,False,False,False,False
DDTC434,DDTC434_20250925_011244,NO_SCANS,False,False,False,False,False
DDTC434,DDTC434_20250925_020651,NO_SCANS,False,False,False,False,False
DDTC434,DDTC434_20250919_013812,NO_SCANS,False,False,False,False,False
DDTC441,DDTC441_20250918_181219,J1837-3350_20250918_194705,False,False,16,False,True
DDTC445,DDTC445_20250921_021131,NO_SCANS,False,False,False,False,False
DDTC445,DDTC445_20250923_001647,NO_SCANS,False,False,False,False,False
DDTC446,DDTC446_20250903_215800,NO_SCANS,False,False,False,False,False
DDTC446,DDTC446_20250903_192703,NO_SCANS,False,False,False,False,False
DDTC446,DDTC446_20250903_203521,NO_SCANS,False,False,False,False,False
DDTC446,DDTC446_20250903_201731,NO_SCANS,False,False,False,False,False
DDTC450,DDTC450_20250921_182540,NO_SCANS,False,False,False,False,False
DDTC450,DDTC450_20250922_181948,AT2025ULZ_20250922_183815,False,False,False,False,True
DDTC451,DDTC451_20251026_110948,NO_SCANS,False,False,False,False,False
DDTC451,DDTC451_20251026_113010,NO_SCANS,False,False,False,False,False
DDTC451,DDTC451_20251030_163250,B1639+36A_20251030_193253,False,False,16,False,True
DDTC451,DDTC451_20251030_163250,J1634+44_20251030_180857,False,False,16,False,True
DDTC451,DDTC451_20251026_121643,J1634+44_20251026_122809,False,False,16,False,True
DDTC452,DDTC452_20251221_151120,NO_SCANS,False,False,False,False,False
DDTC452,DDTC452_20251103_182324,NO_SCANS,False,False,False,False,False
DDTC454,DDTC454_20251022_061439,NO_SCANS,False,False,False,False,False
DDTC454,DDTC454_20251022_072545,NO_SCANS,False,False,False,False,False
DDTC454,DDTC454_20251028_092252,NO_SCANS,False,False,False,False,False
DDTC454,DDTC454_20251101_091449,NO_SCANS,False,False,False,False,False
DDTC458,DDTC458_20251230_061951,J1634+44_20251230_064340,16,16,16,False,False
DDTC458,DDTC458_20251230_061951,J1634NG_20251230_063938,16,16,16,False,False
DDTC459,DDTC459_20260102_223829,NGC3516_20260102_231953,16,16,16,False,False
DDTC459,DDTC459_20260102_223829,NGC3516_20260102_235534,16,16,16,False,False
DDTC459,DDTC459_20260102_223829,NGC3516_20260103_003138,16,16,16,False,False
DDTC459,DDTC459_20260102_223829,NGC3516_20260103_010720,16,16,16,False,False
DDTC459,DDTC459_20260212_195938,NO_SCANS,False,False,False,False,False
DDTC459,DDTC459_20260212_220856,NGC3516_20260212_223322,False,False,16,False,True
DDTC459,DDTC459_20260212_220856,NGC3516_20260212_230914,False,False,16,False,True
DDTC459,DDTC459_20260212_220856,NGC3516_20260212_235051,False,False,16,False,True
DDTC468,DDTC468_20260125_031334,NO_SCANS,False,False,False,False,False
DDTC468,DDTC468_20260212_040519,B1508+55_20260212_041930,False,False,16,False,True
DDTC474,DDTC474_20260209_131742,NO_SCANS,False,False,False,False,False
DDTC474,DDTC474_20260208_120902,B1929+10_20260208_122045,False,False,16,False,True
DDTC474,DDTC474_20260208_120902,F251229ANG_20260208_123603,False,False,16,False,True
DDTC474,DDTC474_20260208_120902,F251229A_20260208_124910,False,False,16,False,True
DDTC474,DDTC474_20260208_120902,F251229A_20260208_135935,False,False,16,False,True
DDTC474,DDTC474_20260208_120902,F251229A_20260208_150936,False,False,16,False,True
